spam,@rinnxofficial 切ってまで売るな😡😡😡バスツアーだって行きたい人沢山いたはずなのに、、 悲しい😭
ham,@rinnxofficial いやこれはあまりにも無神経すぎる...😭　せっかく書いてもらったサインなのになんでこんなことできるんですかね😭？？？ そしてダイタクさんならいいんですか？www
ham,@rinnxofficial Sサイズがある～～‼️😆 嬉しい😃✨ カワイイ🥰 大好き😍💓💓
ham,@rinnxofficial こういうの悲しいです… 売るのも買うのも良くないです…
spam,@rinnxofficial これは…😱チョキチョキ✂‼ダメ‼残念です。悲しい😖💦。
ham,@rinnxofficial うーわー💦😧すんごい事するね、、
spam,@rinnxofficial さ・い・あ・く ↑滝ｸﾘさんｵﾏｰｼﾞｭりんたろー。風  切ったのも売るのも理解できない。
spam,@rinnxofficial よくないやーつ！
spam,@rinnxofficial ひどい😱😱😱
spam,@rinnxofficial こういう人が増えてEXITがもうサイン書かないってなったらほんとに悲しいんやけど😢貴重な時間を使って書いてくれたんだから貰ったなら、売るな、切るな
spam,@rinnxofficial ダイタクさんでも駄目でしょw 色紙を切るとかありえない。。。
ham,@rinnxofficial めちゃくちゃかわいい！ いい夢見れそう！笑
spam,@rinnxofficial ひど…バスツアー参加して色紙当たってるのに。 その上切るとか😂
ham,@rinnxofficial ありえなさすぎる
ham,@rinnxofficial これは酷い...
spam,@rinnxofficial えっ、なんコレ。 最低…。
ham,@rinnxofficial 人間として、どうなん？
ham,@rinnxofficial ありえないです… この前やめてくださいって言ったばっかりなのに…
ham,@rinnxofficial 激おこプンプン丸！
spam,@rinnxofficial まじ最悪。
spam,@rinnxofficial これ、最悪😰
spam,@rinnxofficial ダイタクとドナピーがかわいそう！！😢 なんでカットまでして売らないといけないの？？ほんと良くない！
spam,@rinnxofficial んだよーーー😤😤破産させる気かよおぉーーー😤😠😡💢かわいーじゃねーかぁぁーー😩💕
ham,@rinnxofficial 転売すら良くないのに素敵な色紙が台無しすぎるし他に欲しい方絶対いたのに……🥵
spam,@rinnxofficial これは…酷すぎる
spam,@rinnxofficial 酷いなあ〜めっちゃ切るの綺麗な🤯
spam,@rinnxofficial すっごく悲しい😭😭😭 私みたいに欲しいと思っても当たらない人も沢山いるだろうにこの扱いはさすがに酷いよね(；；)
spam,@rinnxofficial 色紙切り取っちゃうのは理解できないです😢
ham,@rinnxofficial EXITのお二人は大好きですが、自分に宛てて頂いたもの(かたちの有無に関わらず)以外には、何の価値もないです。ジッター全員絶対に買わない‼️したら売る人を撲滅できますよね‼️
spam,@rinnxofficial イベントに行きたくても行けなくてほしいのに売る人がいるなんて切る人がいるなんてありえないよね。。。 いつかイベントに行ってサイン貰いたいな🥺
spam,@rinnxofficial カッターで切り取ってますって、、、 この色紙に刃を当てれる神経やばすぎｺﾜｲ😤
spam,@rinnxofficial カッターで切らなくても良かったのではないか🗿💬残酷すぎます🥶💦💔良くないやつ。
spam,@rinnxofficial ひどすぎる、、ありえない💧
spam,@rinnxofficial なんて悪質な…。
ham,@rinnxofficial 酷い！なんだと思っているの！
ham,@rinnxofficial これはあまりにも酷いですね😟 りんたろーさんも嬉しくないですよね😭
spam,@rinnxofficial ダイタクだったらいいけどで笑っちゃったいやまじでこれは酷いけど酷いんだけどダイタクならいいんだww
spam,@rinnxofficial これはひどすぎる、、
spam,@rinnxofficial うわー😱 これはひどい😭
spam,@rinnxofficial おうち時間長すぎて悲しくもある。
spam,@rinnxofficial https://t.co/VCwIEdySTR これだー😡最低😡💢
spam,@rinnxofficial こんな状態で買う人いるの？ とゆーか、そもそも売るのも有り得ん💨💨💨
spam,@rinnxofficial 可愛い😍❤️ でも勿体なくてルームウェアにはできない😂✨
ham,@rinnxofficial 夏の部屋着何着か買っちゃったけどまた買います〜🐊可愛い！
spam,@rinnxofficial 忙しい時間をいただいて、サインしてもらっとるのに、これは無い😕 「神経質な人はご遠慮ください。」？ いや、売ってる人が神経質になれよって感じですね😕 無神経に色紙のサイン切らんでほしいですね。
spam,@rinnxofficial はっ?この人なにしてんの？商品の説明でEXIT　兼近大樹　りんたろー。って何なん?切り取るって何なん?きりとらた芸人の気持ちわかる?切り取るなら最初からサインもらわないで。ジッターは買わない、ほしいな… https://t.co/X1Coexbsre
ham,@rinnxofficial ダイタクさんとのバスツアーでもクイズかビンゴか当たったら商品でサイン色紙あった気がします🤔どちらにせよ悲しいですね😭
ham,@rinnxofficial カットして売るなんて最低。 バスツアーまで参加しといて… メルカリ 断捨離で利用してますが 最近転売が酷いです。 本当かどうかわからないサイン EXITさんのような人気の方々やアイドル 勝手に売ってま… https://t.co/l48OWX6JZJ
ham,@rinnxofficial 胸がぎゅーっとなる。ダイタクさんだとしてもよろしくないですよw
spam,@rinnxofficial ダイタクさーーん‼️ww こんな最上級の家宝切って売るなんて😱😱😱
ham,@rinnxofficial えっΣ(ﾟдﾟ；) 売るのもどうかと思いますが カットするなんて酷いです( ´•̥  ̫ •̥` )
ham,@rinnxofficial 切り取るのはひどいですね、、
ham,@rinnxofficial カッターで切り取ってます、って… …いや、ダイタクさんでも良くないですよ🤣
ham,@rinnxofficial ひー😭💔 こんな転売の仕方初めて見た😭💔
ham,@rinnxofficial 違反報告してきました。
ham,@rinnxofficial これはちょっとね😅
ham,@rinnxofficial きゃわゆーーー🦄🐊💖
ham,@rinnxofficial ルームウェアかわいすぎます😳💓 新作いっぱいありがとうー✨
ham,@rinnxofficial なんでこうなるかなぁ~🌀
spam,@rinnxofficial なぜ？切っちゃたのだろう。切なすぎる😭😭😭ですね。
spam,@rinnxofficial ダイタクは、いいの⁉️🤭
spam,@rinnxofficial なんなんこれ😭 信じられん…
spam,@rinnxofficial えっこれは本当にあり得ない、、 こういう方にはバスツアー参加しないで頂きたいな…😿
ham,@rinnxofficial 即リツイート案件です
spam,@rinnxofficial 信じられないね😩
ham,@rinnxofficial 😠💢
spam,@rinnxofficial ダイタクは良しとしないでwwwwww よくない…
spam,@rinnxofficial 酷すぎる。切られてる😭
spam,@rinnxofficial サインを切って転売とか。 モラルはどこにいってしまったのでしょう。 切った方も売りに出すためとか。  7700円。生活に困窮されてるのかしら。。。(｡•́︿•̀｡)ｼｮﾎﾞｰﾝ…
ham,@rinnxofficial え、ーひどい、
spam,@rinnxofficial ひど、、 売るだけで酷いのに切るのはまじで最悪、
ham,@rinnxofficial 酷すぎ💧
spam,@rinnxofficial こんな心のないことをする人にりんたろーさんとかねちの名前を出して欲しくない🤬😰 喉から手が出るほど欲しくても貰えない方々がたくさんいるのに😭
ham,@rinnxofficial 大阪のドナピナさんのバスツアーは色紙でした。私はかねちクイズで貰ってリビングに飾ってあります😊りんたろーさんが名前を入れてくれたのでそこも切ってあるんだね🙃売るなんてひどい… ダイタクはいいけどって😂
spam,@rinnxofficial ひどい😭😭😭 切ってでも転売するんだ、、、。 悲しすぎるよ、、、。
ham,@rinnxofficial やっばぁ…
spam,@rinnxofficial 売るのもどうかと思うが切るって…ひどすぎる。
spam,@rinnxofficial サインって自分に書いていただいて 初めて嬉しいものじゃないのかな。 そしてそれを売るなんて私には信じられない。 一生の宝物なのに。
ham,@rinnxofficial 転売もだけど切り取るなんてちょっと酷すぎますね😢
spam,@rinnxofficial これはないわー💦ひどすぎる😭
spam,@rinnxofficial 本当やだね。こういうの。 こんな事するくらいだったら最初っからサイン貰わないで欲しい… 欲しくても貰えない方だって沢山いるんだから。
ham,@rinnxofficial せっかくのサインを切り取ってしかも売るなんて...他の芸人さん可哀想(＞＜)
ham,@rinnxofficial 切るって😅
spam,@rinnxofficial 失礼な話だ😡 ダイタクさんでも良くないよ😂
spam,@rinnxofficial うるならなんでもらうのか  売るためにもらったの？
ham,@rinnxofficial ダイタクさんとのBBQのは下の方にシールが貼ってあるので多分きつねさんorドーナツピーナツさんかと……
spam,@rinnxofficial まだ、あるのね😓
spam,@rinnxofficial ダイタクさんのも欲しいので良くないですww 折角頂いたのになんてことするんだろう💢
spam,@rinnxofficial 信じられないです😭😭
spam,@rinnxofficial 最低すぎる…☠️
spam,@rinnxofficial えっ。めちゃくちゃ「うっ。」ってなりました。
ham,@rinnxofficial こーゆーの多いですよね、ほんと見る度むかつきます🥵笑
spam,@rinnxofficial 最悪だ〜、値段も最悪だ〜あ、買う人いんのかね、
ham,@rinnxofficial どなたのでも転売はよろしくないの大前提ですが... 該当のサイン色紙当選したので見返しました。 ダイタクさんのは写真が入っていたのでりんたろーさんの推測通りかと... 悲しいです。 https://t.co/R0TkbibLjB
ham,@rinnxofficial 大阪だとドナピ…  誰にしろ、こんなことはよくない(  ･᷄д･᷅ )
spam,@rinnxofficial サイン色紙をカッターで切るなんて、酷過ぎる！人として最低ですね！
spam,@rinnxofficial 何だこれ…最低じゃないですか。 ファンなのかファンじゃないのか知らないけど、世間は一括りにしますから。 こういう人と一緒にされたくないですね。
spam,@rinnxofficial 最悪すぎ 人の気持ち考えられないのかよ それに何で売るの？ 頭おかしすぎ😠😠
ham,@rinnxofficial ひどいです😢 お大阪ではクイズ大会で問題出せて、かねちが間違えたら色紙いただけて、本当に感激していたのに。色紙はこれですよね？ 私は宝物にしてます。 https://t.co/Oct2iJg48n
spam,@rinnxofficial 悲しい。
spam,@rinnxofficial ただの転売でもひどいのに切るなんてやるせないし許せないです😭参加してしかも頂けるってせっかくのご好意なのに😭
ham,@rinnxofficial カットして売るんてひどいですね😣
spam,@rinnxofficial あー。。。サイン書いた方々の気持ち考えられないのダメ、絶対！！😭 名前入ってるなら世界に1つ、唯一無二の大切な宝物ですやーん！！💎✨
ham,@rinnxofficial こんなことする人いるんだ… めちゃくちゃ悲しい…
ham,@rinnxofficial 半分の色紙…
ham,@rinnxofficial 最悪最悪！極まりなさ過ぎて言葉失います😭
ham,@rinnxofficial こうやってどんどんサイン文化なくなるんだもんね〜頭悪すぎて困る😅
spam,@rinnxofficial 転売、、悲しい😭😭😭😭😭😭
ham,@rinnxofficial 切ったサイン色紙欲しい人いるのかしら？マジ転売出来ないようにサインの間にファンの住所と名前書いてもらいたい😅
spam,@rinnxofficial はー…💨ﾔﾚﾔﾚ こんな悲しい状態になってて 喜んで買う人なんて、いるのかな？
ham,@rinnxofficial こんなの最低です… 可哀想…こんなの買う人いたらファンとしてどうかと思います
ham,@rinnxofficial めちゃめちゃ行きたかったのに酷い…
spam,@rinnxofficial また売られてんの⁉️💦💦 この時知ってれば、、、私が大阪で貰いたかった😭💦
ham,@rinnxofficial こんなことする方がいるんですね😖💦💦
spam,@rinnxofficial え、こんなことあるの、、酷すぎて、、
spam,@rinnxofficial 転売もだし、ましてや切り取るとか… まじありえん。。
spam,@rinnxofficial 欲しいけど、こういうとこでは絶対買いません!!! ほんと酷い😭😤
spam,@rinnxofficial 最低ですね。これ。
spam,@rinnxofficial 色々良くないね😭 誰も得しない…
ham,@rinnxofficial ひどい…さすがにヤバすぎる💦💦
spam,@rinnxofficial 売る人も買う人もこれはちょっと…切ない…😭😭
ham,@rinnxofficial ひどい😂
spam,@rinnxofficial ヒドイ。。。 悲しくなりました😢
spam,@rinnxofficial 半分に切ってまで売るなんて最低でしかないですね。 こういうのって、本人に届いてしまうしサインの価値もなくなっちゃいますね😂
ham,@rinnxofficial ダイタク好きな人に謝れ😠
ham,@rinnxofficial ヽ(;ﾟ;Д;ﾟ;; )ツアー参加者なの！？ひでぇや、、、
spam,@rinnxofficial 怖い怖い･･･ こういうの通報しても 無駄なんですよね･･･ 違法じゃないから。。
spam,@rinnxofficial ひどすぎる😭切るのも売るのもありえない😔
ham,@rinnxofficial こんなに悲しい色紙初めて見ました 色紙切るなんて悲しいことやめて😖
spam,@rinnxofficial 最悪なやつ🛠🎭
ham,@rinnxofficial 気分悪くなるやつだ。
spam,@rinnxofficial せっかくのサイン色紙を…ほんとに最低信じられない😡😡😡😡
spam,@rinnxofficial ひどっ。 ジッターの皆さまは、こういうのに手を出さないわよ。
spam,@rinnxofficial よくない😣😣😣
ham,@rinnxofficial ええええ… 最低最悪だし、切るなんてもってのほか…(💢'ω')
spam,@rinnxofficial ダイタクサンだったやら良し⁉️w 発送元、愛知になってるよぉ。。。
ham,@rinnxofficial 何もかも酷過ぎます…😢
spam,@rinnxofficial こういうのを買ってしまう人がいるのもよくないんですよね… みなさん買うのはやめましょう‼️
spam,@rinnxofficial 律儀にカットしてる…😂 名前入りサインを売る人の行動はよくわかりませんね…。笑
spam,@rinnxofficial こんなことばかりだとサインのプレゼントもやりづらくなってきてしまいますね😢😢💦
spam,@rinnxofficial 酷い😡
ham,@rinnxofficial なんとまぁ✂︎ ダイタクならいいって😳
spam,@rinnxofficial うわー切って他も売ってるんですね。最低だよ😭
spam,@rinnxofficial ダイタクだったらいいは、双子と事件勃発案件←
spam,@rinnxofficial 自分宛じゃないやつ買うひとがおるのが謎おかしいww
spam,@rinnxofficial 切り取る❔何故にツアー参加したのか…😭😭これはよくないやーーつ!!!!
ham,@rinnxofficial 最低🤬
ham,@rinnxofficial なんか悲しくなるなぁ。 好きな芸能人のサインはもしできるなら直接本人にお願いして書いて欲しいなぁ。
ham,@rinnxofficial 罪悪、、、笑 バスツアー参加出来なかった人沢山いるのに😭
spam,@rinnxofficial 最低！バスツアーまで行ってるのに！
ham,@rinnxofficial あらあら💦💦
ham,@rinnxofficial ええーー！EXITプラス仲良し芸人さんのサインが書いてある色紙切るなんて考えられない😭😣
spam,@rinnxofficial うわ…最悪😭😭😭
ham,@rinnxofficial 私が行きたくて行きたくて しょうがなかったけど 諦めたツアー。。。🚌悲しい
spam,@rinnxofficial 売ることだって最低なのに、色紙切るなんてEXITにも誰だか分からないけど一緒に参加した芸人さんにも失礼すぎますね…。
spam,@rinnxofficial まだ、出す人いるなんて残念すぎますね
spam,@rinnxofficial えー😱😱😱ヒドイ…。
ham,@rinnxofficial 失礼すぎる🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️
spam,@rinnxofficial いや、ダイタクならいいんかーいw (くそー。喉から手が出るほど欲しい人もいるんやぞ😭)
ham,@rinnxofficial 腹立たしいですねほんとに。
ham,@rinnxofficial えええ、あたおかすぎる
ham,@rinnxofficial これはちょっと… 心無さすぎです… 見てるだけで悲しくなる
ham,@rinnxofficial これひどい💔 切られてるのも衝撃⚡️💦💦
ham,@rinnxofficial え〜。 これ色々酷いですね！
ham,@rinnxofficial ひどいですね😢
spam,@rinnxofficial ダイタクだったらいいの……??😂😂 良くないねこれは……😭
ham,@rinnxofficial ひどっ！どーゆーセンスしてるんだ😨
spam,@rinnxofficial や、ひどい、、🥺
spam,@rinnxofficial 何もかも最悪すぎる、、（ ;  ; ）
ham,@rinnxofficial 本当ダメ～🙅💢
ham,@rinnxofficial バスツアー参加してまでこんなことする人いるんだね😟笑
ham,@rinnxofficial え…なにこれ。言葉も出ない…😖
ham,@rinnxofficial ナンテコッタ😇😇😇
spam,@rinnxofficial なんでこんなことできるんだろう😭せっかくいただいたサインなのに、、
spam,@rinnxofficial 売るのも最低ですけどカットして売るなんてもっと最低ですね😢
ham,@rinnxofficial 今度はカッコイイ系のマスクだね😆
spam,@rinnxofficial これは最悪.......😢
ham,@rinnxofficial 😫
ham,@rinnxofficial え、切られてるのやば、、
spam,@rinnxofficial えー！ルームウェアめちゃくちゃカワイイ💗
spam,@rinnxofficial りん様がまたお世話しなきゃだね。 りん様のパパHeartが働いてる（笑）
ham,@rinnxofficial @exieee_official ルームウェアってチョイスが最高すぎます🥺
ham,@rinnxofficial かっこいー💕
ham,@rinnxofficial 次々と💕女子がワニのパジャマはありですか❓❓
spam,@rinnxofficial えぇぇぇっ可愛い‼️ オソロ決定～😆💐
spam,@rinnxofficial りんたろーさんなら大丈夫。 破産しない！笑
ham,@rinnxofficial やばばば！！！ きゃわい❤️ おそろするーーー🦄🎀🐊
ham,@rinnxofficial かわいすぎて困る！笑 家にいるときはこれでリラックスできる〜🐊🦄💖
ham,@rinnxofficial 可愛いーー！欲しい💖
ham,@rinnxofficial コラボでEXITバージョン作って下さい！りんさん育ててみたいです🥰
ham,@rinnxofficial 嬉しい〜✨
ham,@rinnxofficial りんたろーさん欲しいんやろ⁉️😂😂😂
ham,@rinnxofficial めっちゃカワイイ🤩💓❤✨ パジャマにするの勿体無い🤦🏼💓✨
ham,@rinnxofficial チャラい🤣マどうしましょう…スクばっかり増えるんですけど🤣
ham,@rinnxofficial どいつもこいつも！破産させる気かよ！(既視感)
ham,@rinnxofficial 可愛い…！今までこういう感じのルームウェア着たことないから家族がひっくり返るかも🤭
ham,@rinnxofficial すっごくオシャレで可愛い✧ ٩( ๑•̀o•́๑ )و💕✨
ham,@rinnxofficial お揃いコーデしたいです🥺
spam,@rinnxofficial ほしい、ほしい、ほしーい！！
ham,@rinnxofficial また、買うしかない🥰✨
ham,@rinnxofficial 頑張って働かないとwww
ham,@rinnxofficial ルームウェア可愛い💕 楽しみ💓
ham,@rinnxofficial かわいいね💓 りんたろーさん、私スカート欲しい🎵 作って下さい🙏
ham,@rinnxofficial マスクはまだまだ必要だもんね💗
ham,@rinnxofficial 可愛い♥
ham,@rinnxofficial りん子とりんたろーカップルにぜひ着てほしい😆
spam,@rinnxofficial ボーナス入るこの ナイスタイミングで💸💰笑 買うしか💦🤪
ham,@rinnxofficial めっかわやん！！
ham,@rinnxofficial 可愛いー😍欲しい😍
ham,@rinnxofficial オソロにしたい❗️
ham,@rinnxofficial 😊😊😊💓
ham,@rinnxofficial 😍😍😍💓
spam,@rinnxofficial 可愛すぎ！！  ルームウェアちょうど欲しいと思ってた！  これ着て、オンラインパジャマパーティー🎉
ham,@rinnxofficial ルームウェア可愛い😍😍 絶対買うー💓💓💓
spam,@rinnxofficial 可愛すぎる!!
ham,@rinnxofficial すっごい思ったんだけど、りんたろーグリルしたら絶対かっこいいよね！ってか似合うハズ
ham,@rinnxofficial りんたろーさんはどれ着るの？🤔💕
spam,@rinnxofficial これなら暑くても我慢できるし、絶対なくさない😁
ham,@rinnxofficial 可愛い❤️
spam,@rinnxofficial みんなでおそろい〜🦄🐊🤟🏻♥︎
ham,@rinnxofficial りんさん❤️いいね！ありがとうございます❤️これでわたしも、EXIEEEデビュー出来ます👍👍👍
spam,@rinnxofficial このルームウェア着て寝たらEXITの夢見られるかな💤🎠💤
ham,@rinnxofficial りん子ちゃんとお揃いにしたいんだぷん( ・ε・)❤️
ham,@rinnxofficial @YouTube これキャラ(キャラじゃない❓🤭)すごく好きです❤️話し方最高だし、野菜🥑🍆の切り方上手👏手元ばかり観てしまいました。兄弟と言いながら実は女性という設定がかなり面白すぎ🤣素敵な映えもトロンと。是非、続編お願いします🙇‍♀️
ham,@rinnxofficial え、絶対買うやつやん(ﾟ∀ﾟ*)(*ﾟ∀ﾟ)(笑)
ham,@rinnxofficial たまごっち懐かしいなー🥚
ham,@rinnxofficial これまたチャレェ～(ﾟ∀ﾟ*)(*ﾟ∀ﾟ)
ham,@rinnxofficial 成長記録また載せてください〜😆
spam,@rinnxofficial 着用してるのがみたい！
ham,@rinnxofficial おそろコーデしたい！✨
ham,@rinnxofficial いいね〜🥰
ham,@rinnxofficial めちゃかわです〜！！！早く欲しい〜！！🥰💓
ham,@rinnxofficial なんかい使えるんだろ
spam,@rinnxofficial かわいい🐻💕買う買う～～🎵
ham,@rinnxofficial (*´∇`)ﾉするする～ おそろコーデする～ッ💜
ham,@rinnxofficial おそろコーデする‼️ 買います‼️
ham,@rinnxofficial ルームウェアなのが勿体ない😆
ham,@rinnxofficial ﾊﾞﾝﾀﾞﾅ柄かわいいﾃﾞｽ😆😆😆 EXIEEEﾛｺﾞがかっこよ😉💕
ham,@rinnxofficial りんパパの子育て奮闘記待ってます😂
spam,@rinnxofficial ルームウェア可愛すぎて、これ来てそのままお外に出ちゃいそう🦄🐊💖笑
ham,@rinnxofficial また新しいアイテム!?　楽しみにしてるよ～🙌 マスクがチャラ可愛いから絶対欲しい💕
ham,@rinnxofficial マスクですね❤アイアイさ👀‼
ham,@rinnxofficial 娘の学校用に是非とも♡
spam,@rinnxofficial りんたろーさんさらに忙しくなっちゃうなあ🍤🍤🍤
ham,@rinnxofficial そういいながらも全て揃えそう(*´艸`)
ham,@rinnxofficial ルームウェアめっちゃ可愛い💕
ham,@rinnxofficial お～♥️かわいい～♥️チャレ～♥️(はい、欲しい✨😆)
ham,@rinnxofficial かわいい～😉おそろ👀‼おそろ‼‼EXIT とジッタ－さんとおそろ～😁嬉しいな🎵😜どれにしょうかな⁉りんさんはどれかな⁉（あたおか中😆）
spam,@rinnxofficial やば♡めっちゃかわいー♡🐊🦄
ham,@rinnxofficial オソロしたい😳
ham,@rinnxofficial おそろにするー😆！！りんたろーさんと一緒にするにはワニかな😍
spam,@rinnxofficial まじで可愛いです、派手派手すぎて😭笑
ham,@rinnxofficial 子育て大変ですね🤣大家族のパパになろうとしてる？💗
ham,@rinnxofficial ルームウェアかわいいなぁ😊💕
ham,@rinnxofficial めっちゃほしい！
ham,@rinnxofficial 新作もいいですね✨ 詳細も楽しみにしてます☺💓
ham,@rinnxofficial 🐊も🦄もめっちゃ可愛い🤤🤤🤤 どっちも、欲しいなぁ😙
ham,@rinnxofficial おそろ😊
spam,@rinnxofficial りんさん３人‼‼ 育てましょ～😁子育ては大変かもしれませんが賑やかで楽しいよ😉
spam,@rinnxofficial ルームウェア可愛すぎる、、、🙊
spam,@rinnxofficial 買うしか😭😭
ham,@rinnxofficial かわいい😍 欲しい…なぁ…✨
spam,@rinnxofficial これはやばい😭♥️
ham,@rinnxofficial ルームウェアかんわいい
ham,@rinnxofficial ルムウェア嬉しいです〜！！ 毎度のこと受注予約販売めちゃくちゃ嬉しいです…皆さんの手に行き渡るようにして下さって本当に本当に有難う御座います😭💓
ham,@rinnxofficial マスク可愛い😍 iPhoneケースも気になります❣️ 詳細待ち遠しい🥰
ham,@rinnxofficial ルームウェア最高です💖 ありがとうございます🥰
ham,@rinnxofficial ルームウェアなら派手派手でも着れる✨
